,0,1,2
1661,16,23,45
1662,45,53,74
1663,93,102,123
1664,69,78,102
1665,40,50,75
1666,30,40,65
1667,29,39,64
1668,36,46,71
1669,62,71,94
1670,53,62,85
1671,29,38,61
1672,30,39,61
1673,27,35,56
1674,24,30,51
1675,41,48,67
1676,31,38,56
1677,19,26,44
1678,14,20,38
1679,12,18,35
1680,10,16,31
1681,16,21,37
1682,9,13,28
1683,7,12,25
1684,9,14,27
1685,11,16,29
1686,11,17,29
1687,13,19,32
1688,12,17,30
1689,14,19,32
1690,23,28,40
1691,19,25,38
1692,22,27,42
1693,16,22,37
1694,24,30,46
1695,29,35,51
1696,34,41,57
1697,24,32,47
1698,24,32,47
1699,56,64,80
1700,27,35,50
1701,16,25,40
1702,29,36,51
1703,23,29,45
1704,24,30,46
1705,17,23,39
1706,16,21,38
1707,16,22,38
1708,20,26,42
1709,17,23,39
1710,15,20,35
1711,11,16,28
1712,11,16,29
1713,12,17,30
1714,14,19,32
1715,15,20,33
1716,13,18,31
1717,12,17,30
1718,22,27,40
1719,18,23,36
1720,30,35,51
1721,37,42,59
1722,55,60,76
1723,57,63,79
1724,24,29,45
1725,23,29,45
1726,11,16,32
1727,10,14,31
1728,6,10,27
1729,14,19,38
1730,7,12,32
1731,27,32,52
1732,80,85,105
1733,62,67,87
1734,46,51,71
1735,61,67,88
1736,33,38,58
1737,43,48,68
1738,64,75,95
1739,100,113,133
1740,124,137,157
1741,98,112,131
1742,159,173,193
1743,145,160,182
1744,27,42,63
1745,41,58,79
1746,162,184,205
1747,189,211,231
1748,182,203,221
1749,180,200,219
1750,178,199,217
1751,176,198,217
1752,180,202,220
1753,180,202,220
1754,180,202,220
1755,180,203,221
1756,181,203,221
1757,180,202,220
1758,180,202,219
1759,180,202,219
1760,181,203,220
1761,180,202,219
1762,180,202,219
1763,181,203,220
1764,180,202,219
1765,180,202,219
1766,180,202,219
1767,181,203,220
1768,180,202,219
1769,180,202,219
1770,179,201,218
1771,179,201,218
1772,180,202,219
1773,181,203,220
1774,181,203,220
1775,179,201,218
1776,179,201,218
1777,179,201,218
1778,180,202,219
1779,180,202,219
1780,180,202,219
1781,181,203,220
1782,181,203,220
1783,181,203,220
1784,181,203,220
1785,181,203,220
1786,181,203,220
1787,181,203,220
1788,180,202,219
1789,181,203,220
1790,180,202,219
1791,180,202,219
1792,180,202,219
1793,180,202,219
1794,179,201,218
1795,178,200,217
1796,177,199,216
1797,176,198,215
1798,176,198,215
1799,177,199,216
1800,178,200,217
1801,178,200,217
1802,178,200,217
1803,178,201,218
1804,180,202,219
1805,178,200,217
1806,176,198,215
1807,179,201,218
1808,178,200,217
1809,177,200,217
1810,178,200,217
1811,176,199,216
1812,176,199,216
1813,177,200,217
1814,179,201,218
1815,178,200,217
1816,177,199,216
1817,178,201,218
1818,180,202,219
1819,181,203,220
1820,180,202,219
1821,180,202,219
1822,179,201,218
1823,179,201,218
1824,179,201,218
1825,179,201,218
1826,180,202,219
1827,179,201,218
1828,178,200,217
1829,179,201,218
1830,179,201,218
1831,179,201,218
1832,179,201,218
1833,178,200,217
1834,177,199,216
1835,178,200,217
1836,179,201,218
1837,179,201,218
1838,178,200,217
1839,179,201,218
1840,179,201,218
1841,178,200,217
1842,177,199,216
1843,178,200,217
1844,178,200,217
1845,178,200,217
1846,179,201,218
1847,179,201,218
1848,180,202,219
1849,179,201,218
1850,178,200,217
1851,177,199,216
1852,176,198,215
1853,177,200,217
1854,178,201,218
1855,177,201,217
1856,173,198,214
1857,171,197,213
1858,170,195,211
1859,174,197,214
1860,178,201,218
1861,178,201,218
1862,178,201,218
1863,177,200,217
1864,177,200,217
1865,178,201,218
1866,179,202,219
1867,178,201,218
1868,176,201,218
1869,175,200,217
1870,176,199,216
1871,176,198,216
1872,176,199,216
1873,177,200,217
1874,177,199,216
1875,176,199,216
1876,177,200,217
1877,178,200,217
1878,178,200,217
1879,176,198,215
1880,176,199,216
1881,177,200,217
1882,177,199,217
1883,176,199,216
1884,174,199,215
1885,181,203,220
1886,179,201,218
1887,178,200,217
1888,179,201,218
1889,181,203,220
1890,181,203,220
1891,181,203,220
1892,179,201,218
1893,180,202,219
1894,181,203,220
1895,181,203,220
1896,180,202,219
1897,180,202,219
1898,181,203,220
1899,181,203,220
1900,181,203,220
1901,181,203,220
1902,182,204,221
1903,182,204,221
1904,181,203,220
1905,181,203,220
1906,180,202,219
1907,180,202,219
1908,181,203,220
1909,181,203,220
1910,181,203,220
1911,181,203,220
1912,181,203,220
1913,181,203,220
1914,180,202,219
1915,180,202,219
1916,181,203,220
1917,181,203,220
1918,182,204,221
1919,182,204,221
1920,182,204,221
1921,182,204,221
1922,182,204,221
1923,182,204,221
1924,182,204,221
1925,182,204,221
1926,182,204,221
1927,182,204,221
1928,182,204,221
1929,182,204,221
1930,182,204,221
1931,181,203,220
1932,182,204,221
1933,182,204,221
1934,182,204,221
1935,182,204,221
1936,181,203,220
1937,182,204,221
1938,182,204,221
1939,182,204,221
1940,182,204,221
1941,182,204,221
1942,182,204,221
1943,180,202,219
1944,182,204,221
1945,182,204,221
1946,181,203,220
1947,181,203,220
1948,180,202,219
1949,179,202,216
1950,178,201,215
1951,176,199,214
1952,178,201,216
1953,181,204,220
1954,178,201,215
1955,184,207,222
1956,176,199,214
1957,178,201,216
1958,175,198,210
1959,180,204,214
1960,176,199,212
1961,176,198,214
1962,176,199,216
1963,178,200,221
1964,167,188,212
1965,134,154,181
1966,94,113,141
1967,48,68,95
1968,30,50,77
1969,21,41,68
1970,31,48,76
1971,44,62,88
1972,32,48,75
1973,47,60,85
1974,42,53,77
1975,26,36,62
1976,24,35,58
1977,24,36,55
1978,26,38,57
1979,20,32,51
1980,19,31,53
1981,29,39,63
1982,45,55,82
1983,41,51,79
1984,29,36,65
1985,40,48,77
1986,62,72,99
1987,28,39,63
1988,40,52,76
1989,79,91,115
1990,71,85,108
1991,53,68,90
1992,51,66,87
1993,42,57,77
1994,38,53,73
1995,21,35,54
1996,23,37,55
1997,18,30,50
1998,13,25,45
1999,23,32,53
2000,21,31,54
2001,14,21,46
2002,10,17,40
2003,20,25,50
2004,28,33,58
2005,20,27,51
2006,12,18,42
2007,32,39,63
2008,33,40,65
2009,27,33,59
2010,44,50,77
2011,48,54,82
2012,37,43,71
2013,19,25,53
2014,25,33,61
2015,54,62,90
2016,66,75,102
2017,87,95,123
2018,75,83,112
2019,48,56,84
2020,39,47,75
2021,54,62,90
2022,53,61,89
2023,37,44,72
2024,44,51,79
2025,61,68,96
2026,54,63,91
2027,65,74,102
2028,87,97,125
2029,62,72,100
2030,84,95,122
2031,88,99,127
2032,81,91,116
2033,46,52,78
2034,49,57,82
2035,51,59,84
2036,42,50,75
2037,22,31,55
2038,42,50,75
2039,113,122,146
2040,88,98,123
2041,51,62,88
2042,30,41,68
2043,26,37,64
2044,34,44,72
2045,24,33,61
2046,27,36,62
2047,33,43,68
2048,34,44,67
2049,43,53,76
2050,31,39,61
2051,25,31,51
2052,18,24,44
2053,22,29,47
2054,29,35,53
2055,10,14,32
2056,17,22,39
2057,28,33,49
2058,23,28,43
2059,26,30,46
2060,18,23,36
2061,17,22,36
2062,27,32,45
2063,19,25,38
2064,9,14,28
2065,11,16,30
2066,18,24,37
2067,29,34,47
2068,24,30,44
2069,19,25,40
2070,29,35,51
2071,30,36,52
2072,22,28,44
2073,15,21,37
2074,18,24,40
2075,27,33,49
2076,41,47,63
2077,14,20,36
2078,10,16,32
2079,20,25,41
2080,18,24,40
2081,21,27,43
2082,18,24,40
2083,16,22,38
2084,16,22,38
2085,16,22,38
2086,17,23,39
2087,17,23,39
2088,16,22,35
2089,13,18,31
2090,12,17,30
2091,14,19,33
2092,15,19,34
2093,13,18,32
2094,12,17,31
2095,21,26,40
2096,20,25,39
2097,14,20,35
2098,10,17,31
2099,10,17,30
2100,18,25,39
2101,39,46,60
2102,70,77,91
2103,38,44,59
2104,24,31,45
2105,15,21,36
2106,24,28,46
2107,16,20,40
2108,11,15,35
2109,11,15,35
2110,7,9,27
2111,24,26,44
2112,72,76,96
2113,102,106,126
2114,99,104,124
2115,66,74,93
2116,53,64,84
2117,75,87,107
2118,94,106,125
2119,48,60,81
2120,152,167,189
2121,104,121,143
2122,17,31,54
2123,94,113,136
2124,193,214,235
2125,189,209,229
2126,176,196,215
2127,184,204,223
2128,182,204,224
2129,179,201,220
2130,178,200,219
2131,178,201,220
2132,180,203,221
2133,181,204,222
2134,182,204,221
2135,181,203,220
2136,179,201,218
2137,179,201,218
2138,179,201,218
2139,179,201,218
2140,180,202,219
2141,179,201,218
2142,179,201,218
2143,180,202,219
2144,181,203,220
2145,179,201,218
2146,179,201,218
2147,178,200,217
2148,178,200,217
2149,181,203,220
2150,182,204,221
2151,180,202,219
2152,178,200,217
2153,179,201,218
2154,180,202,219
2155,181,203,220
2156,181,203,220
2157,179,201,218
2158,180,202,219
2159,180,202,219
2160,180,202,219
2161,180,202,219
2162,180,202,219
2163,180,202,219
2164,180,202,219
2165,181,203,220
2166,181,203,220
2167,181,203,220
2168,181,203,220
2169,181,203,220
2170,179,201,218
2171,179,201,218
2172,179,201,218
2173,177,199,216
2174,176,198,215
2175,177,199,216
2176,178,200,217
2177,178,200,217
2178,179,201,218
2179,178,200,217
2180,178,200,217
2181,178,200,217
2182,178,200,217
2183,179,201,218
2184,183,205,222
2185,179,201,218
2186,178,200,217
2187,178,200,217
2188,175,197,214
2189,176,198,215
2190,180,202,219
2191,182,204,221
2192,181,203,220
2193,179,201,218
2194,179,201,218
2195,178,200,217
2196,179,201,218
2197,178,200,217
2198,179,201,218
2199,179,201,218
2200,178,200,217
2201,178,200,217
2202,179,201,218
2203,180,202,219
2204,178,200,217
2205,178,200,217
2206,178,200,217
2207,180,202,219
2208,181,203,220
2209,180,202,219
2210,178,200,217
2211,177,199,216
2212,178,200,217
2213,180,202,219
2214,180,202,219
2215,179,201,218
2216,180,202,219
2217,180,202,219
2218,178,200,217
2219,178,200,217
2220,179,201,218
2221,180,202,219
2222,182,204,221
2223,181,203,220
2224,182,204,221
2225,181,203,220
2226,179,201,218
2227,177,199,216
2228,176,198,215
2229,176,199,216
2230,177,200,217
2231,177,200,217
2232,178,201,217
2233,175,200,216
2234,171,197,213
2235,172,196,213
2236,175,198,215
2237,179,202,219
2238,177,200,217
2239,176,199,216
2240,176,199,216
2241,176,199,216
2242,177,200,217
2243,178,201,218
2244,177,201,218
2245,175,201,217
2246,175,200,217
2247,176,199,216
2248,176,198,215
2249,175,199,216
2250,175,198,215
2251,176,198,215
2252,175,197,214
2253,176,198,215
2254,177,199,216
2255,178,200,217
2256,177,199,216
2257,176,199,216
2258,177,200,217
2259,179,202,219
2260,177,201,218
2261,176,201,217
2262,181,203,220
2263,180,202,219
2264,179,201,218
2265,180,202,219
2266,181,203,220
2267,181,203,220
2268,181,203,220
2269,180,202,219
2270,181,203,220
2271,181,203,220
2272,181,203,220
2273,181,203,220
2274,181,203,220
2275,182,204,221
2276,182,204,221
2277,182,204,221
2278,182,204,221
2279,182,204,221
2280,182,204,221
2281,181,203,220
2282,181,203,220
2283,181,203,220
2284,181,203,220
2285,181,203,220
2286,181,203,220
2287,181,203,220
2288,182,204,221
2289,182,204,221
2290,182,204,221
2291,181,203,220
2292,179,201,218
2293,181,203,220
2294,180,202,219
2295,182,204,221
2296,182,204,221
2297,182,204,221
2298,182,204,221
2299,182,204,221
2300,182,204,221
2301,182,204,221
2302,182,204,221
2303,182,204,221
2304,182,204,221
2305,182,204,221
2306,182,204,221
2307,182,204,221
2308,182,204,221
2309,182,204,221
2310,182,204,221
2311,182,204,221
2312,182,204,221
2313,182,204,221
2314,182,204,221
2315,182,204,221
2316,182,204,221
2317,182,204,221
2318,182,204,221
2319,182,204,221
2320,181,203,220
2321,182,204,221
2322,182,204,221
2323,181,203,220
2324,180,202,219
2325,180,202,219
2326,179,202,217
2327,178,200,216
2328,176,198,214
2329,176,198,214
2330,178,200,216
2331,176,199,214
2332,178,201,217
2333,173,195,211
2334,178,201,217
2335,177,200,213
2336,183,207,219
2337,169,192,207
2338,177,199,216
2339,181,203,222
2340,165,187,208
2341,118,138,163
2342,94,113,141
2343,69,88,116
2344,30,49,77
2345,28,49,76
2346,22,42,69
2347,52,70,98
2348,93,111,137
2349,64,79,106
2350,51,63,89
2351,42,54,78
2352,34,44,69
2353,22,32,55
2354,17,28,48
2355,26,37,56
2356,7,18,38
2357,16,26,48
2358,26,36,60
2359,40,50,76
2360,53,63,91
2361,35,43,71
2362,44,52,81
2363,41,53,79
2364,20,31,55
2365,50,62,86
2366,70,82,105
2367,53,66,88
2368,29,42,65
2369,40,53,76
2370,31,46,66
2371,21,35,55
2372,27,40,59
2373,29,41,60
2374,18,28,48
2375,13,23,44
2376,23,33,54
2377,45,54,77
2378,32,39,63
2379,16,23,47
2380,20,25,51
2381,46,51,77
2382,31,38,62
2383,32,39,63
2384,51,58,82
2385,45,51,76
2386,50,56,82
2387,60,66,93
2388,37,43,71
2389,29,35,63
2390,25,31,59
2391,16,23,51
2392,34,42,69
2393,53,61,89
2394,64,72,100
2395,39,47,75
2396,38,46,74
2397,57,65,93
2398,82,90,118
2399,65,73,101
2400,60,66,94
2401,95,99,128
2402,124,129,157
2403,115,122,150
2404,74,81,109
2405,60,69,97
2406,56,65,93
2407,48,57,85
2408,54,64,92
2409,77,87,114
2410,61,69,97
2411,42,50,78
2412,48,57,84
2413,30,39,67
2414,27,36,63
2415,93,102,129
2416,100,109,136
2417,75,84,112
2418,56,66,94
2419,29,39,67
2420,27,37,65
2421,23,32,60
2422,10,18,44
2423,31,39,64
2424,76,85,110
2425,65,74,98
2426,44,52,76
2427,28,35,57
2428,28,34,54
2429,22,28,48
2430,28,35,53
2431,11,17,34
2432,20,25,42
2433,43,48,65
2434,35,39,55
2435,24,28,44
2436,33,38,53
2437,19,24,38
2438,11,16,30
2439,18,23,37
2440,13,18,32
2441,9,14,28
2442,21,26,40
2443,34,39,53
2444,37,42,55
2445,22,28,42
2446,8,14,29
2447,31,37,54
2448,32,38,54
2449,25,31,47
2450,21,27,43
2451,18,24,40
2452,34,40,56
2453,36,42,58
2454,13,19,35
2455,7,12,29
2456,17,22,38
2457,19,25,41
2458,18,24,40
2459,14,19,36
2460,15,21,37
2461,14,19,36
2462,14,19,36
2463,15,21,37
2464,17,23,38
2465,19,24,38
2466,19,25,38
2467,17,22,36
2468,13,17,32
2469,8,13,27
2470,12,17,31
2471,10,15,28
2472,13,18,33
2473,22,28,41
2474,20,27,40
2475,20,27,41
2476,18,25,38
2477,13,20,34
2478,22,29,43
2479,25,31,45
2480,31,37,51
2481,40,47,61
2482,31,38,52
2483,61,65,84
2484,67,70,90
2485,38,41,61
2486,12,16,35
2487,16,19,38
2488,11,13,32
2489,13,16,35
2490,52,55,74
2491,84,88,107
2492,47,54,73
2493,45,56,75
2494,58,69,89
2495,95,108,127
2496,75,87,107
2497,115,129,150
2498,148,164,185
2499,41,54,77
2500,67,84,107
2501,170,188,209
2502,183,203,222
2503,173,193,212
2504,182,203,222
2505,184,206,225
2506,181,203,222
2507,179,202,220
2508,179,202,220
2509,179,202,220
2510,180,203,221
2511,182,204,221
2512,180,202,219
2513,179,201,218
2514,178,200,217
2515,178,200,217
2516,180,202,219
2517,181,203,220
2518,180,202,219
2519,180,202,219
2520,180,202,219
2521,181,203,220
2522,180,202,219
2523,180,202,219
2524,179,201,218
2525,179,201,218
2526,181,203,220
2527,182,204,221
2528,181,203,220
2529,179,201,218
2530,179,201,218
2531,180,202,219
2532,181,203,220
2533,181,203,220
2534,180,202,219
2535,181,203,220
2536,181,203,220
2537,181,203,220
2538,181,203,220
2539,181,203,220
2540,181,203,220
2541,181,203,220
2542,181,203,220
2543,181,203,220
2544,181,203,220
2545,181,203,220
2546,181,203,220
2547,180,202,219
2548,179,201,218
2549,179,201,218
2550,178,200,217
2551,178,200,217
2552,179,201,218
2553,179,201,218
2554,180,202,219
2555,180,202,219
2556,180,202,219
2557,181,203,220
2558,180,202,219
2559,182,204,221
2560,179,201,218
2561,178,200,217
2562,180,202,219
2563,180,202,219
2564,180,202,219
2565,176,198,215
2566,176,198,215
2567,180,202,219
2568,183,205,222
2569,182,204,221
2570,179,201,218
2571,178,200,217
2572,178,200,217
2573,178,200,217
2574,178,200,217
2575,178,200,217
2576,178,200,217
2577,177,199,216
2578,178,200,217
2579,178,200,217
2580,179,201,218
2581,179,201,218
2582,179,201,218
2583,179,201,218
2584,179,201,218
2585,180,202,219
2586,179,201,218
2587,179,201,218
2588,178,200,217
2589,179,201,218
2590,179,201,218
2591,180,202,219
2592,179,201,218
2593,179,201,218
2594,179,201,218
2595,179,201,218
2596,179,201,218
2597,179,201,218
2598,179,201,218
2599,180,202,219
2600,179,201,218
2601,179,201,218
2602,178,200,217
2603,179,201,218
2604,178,200,217
2605,177,199,216
2606,176,198,215
2607,176,199,216
2608,178,201,218
2609,178,201,218
2610,176,201,217
2611,174,200,215
2612,174,199,215
2613,178,201,218
2614,179,202,219
2615,177,200,217
2616,176,199,216
2617,175,198,215
2618,175,198,215
2619,176,199,216
2620,177,200,217
2621,176,200,217
2622,174,200,216
2623,174,199,216
2624,175,198,215
2625,175,197,214
2626,175,198,215
2627,176,198,215
2628,177,199,216
2629,176,198,215
2630,177,199,216
2631,178,200,217
2632,180,202,219
2633,178,200,217
2634,175,199,216
2635,176,199,216
2636,177,200,217
2637,177,201,217
2638,175,201,217
2639,180,202,219
2640,180,202,219
2641,179,201,218
2642,180,202,219
2643,181,203,220
2644,180,202,219
2645,181,203,220
2646,180,202,219
2647,181,203,220
2648,181,203,220
2649,180,202,219
2650,180,202,219
2651,181,203,220
2652,182,204,221
2653,182,204,221
2654,182,204,221
2655,182,204,221
2656,182,204,221
2657,181,203,220
2658,182,204,221
2659,182,204,221
2660,182,204,221
2661,182,204,221
2662,180,202,219
2663,179,201,218
2664,179,201,218
2665,181,203,220
2666,183,205,222
2667,183,205,222
2668,181,203,220
2669,180,202,219
2670,181,203,220
2671,181,203,220
2672,182,204,221
2673,181,203,220
2674,181,203,220
2675,182,204,221
2676,182,204,221
2677,182,204,221
2678,182,204,221
2679,182,204,221
2680,182,204,221
2681,182,204,221
2682,182,204,221
2683,182,204,221
2684,182,204,221
2685,182,204,221
2686,182,204,221
2687,182,204,221
2688,182,204,221
2689,182,204,221
2690,182,204,221
2691,182,204,221
2692,182,204,221
2693,182,204,221
2694,182,204,221
2695,182,204,221
2696,181,203,220
2697,181,203,220
2698,181,203,220
2699,180,202,219
2700,180,202,219
2701,181,203,220
2702,182,204,221
2703,178,200,217
2704,178,200,217
2705,178,200,217
2706,178,200,217
2707,179,201,218
2708,177,199,216
2709,182,204,221
2710,175,197,214
2711,179,201,218
2712,175,198,213
2713,176,199,213
2714,170,192,208
2715,163,185,202
2716,127,148,167
2717,112,133,154
2718,83,103,129
2719,41,59,87
2720,40,58,86
2721,20,38,66
2722,39,60,87
2723,75,95,123
2724,76,95,123
2725,69,87,113
2726,64,77,104
2727,53,65,90
2728,32,43,67
2729,31,40,65
2730,32,41,64
2731,24,34,54
2732,33,43,62
2733,12,21,42
2734,3,12,34
2735,26,35,59
2736,48,57,83
2737,34,43,71
2738,35,45,73
2739,34,43,72
2740,21,31,57
2741,28,40,64
2742,70,82,106
2743,60,72,95
2744,32,43,66
2745,18,29,52
2746,23,34,57
2747,31,43,63
2748,34,46,66
2749,15,27,46
2750,24,34,53
2751,25,35,55
2752,31,41,62
2753,28,37,58
2754,22,30,53
2755,30,36,60
2756,26,34,58
2757,47,53,78
2758,50,54,79
2759,34,40,64
2760,35,42,66
2761,43,50,74
2762,63,69,95
2763,53,59,85
2764,37,43,70
2765,36,42,70
2766,45,51,79
2767,51,58,86
2768,47,55,83
2769,45,53,81
2770,59,67,95
2771,43,51,79
2772,62,70,98
2773,70,78,106
2774,54,62,90
2775,66,74,102
2776,67,74,102
2777,72,76,105
2778,69,72,101
2779,73,76,105
2780,91,95,124
2781,86,90,119
2782,45,51,80
2783,65,72,100
2784,83,91,119
2785,59,67,95
2786,33,43,71
2787,23,33,62
2788,37,47,77
2789,22,31,61
2790,30,39,69
2791,72,81,111
2792,105,115,145
2793,90,100,129
2794,63,73,102
2795,53,63,91
2796,41,51,78
2797,32,42,69
2798,30,40,67
2799,66,76,102
2800,83,92,117
2801,69,78,102
2802,60,68,91
2803,38,46,69
2804,39,46,67
2805,42,48,68
2806,35,41,61
2807,32,39,57
2808,25,32,50
2809,42,48,66
2810,51,56,73
2811,23,27,43
2812,18,22,38
2813,18,22,38
2814,9,13,28
2815,14,19,33
2816,15,20,35
2817,7,12,26
2818,20,26,40
2819,33,38,52
2820,31,36,50
2821,24,29,43
2822,17,22,36
2823,18,23,39
2824,25,30,47
2825,22,27,43
2826,25,31,47
2827,23,28,44
2828,21,27,43
2829,36,41,57
2830,36,41,57
2831,19,25,41
2832,17,22,38
2833,21,26,42
2834,15,21,37
2835,19,24,40
2836,15,20,36
2837,15,21,37
2838,16,21,37
2839,16,22,38
2840,17,22,38
2841,18,23,39
2842,18,23,37
2843,15,21,34
2844,17,23,37
2845,25,30,44
2846,28,33,47
2847,14,19,32
2848,1,6,19
2849,4,9,23
2850,6,11,25
2851,11,16,30
2852,13,20,34
2853,12,18,31
2854,15,21,35
2855,20,26,41
2856,16,22,36
2857,15,21,35
2858,14,20,34
2859,9,14,28
2860,30,33,51
2861,48,52,71
2862,35,39,57
2863,17,20,39
2864,27,31,50
2865,21,24,43
2866,14,17,36
2867,34,37,56
2868,38,42,61
2869,9,15,34
2870,24,32,51
2871,68,78,97
2872,73,84,103
2873,113,124,144
2874,60,73,92
2875,121,134,155
2876,124,140,162
2877,44,61,82
2878,98,116,136
2879,184,204,223
2880,180,200,219
2881,171,191,210
2882,174,195,214
2883,178,200,219
2884,179,201,220
2885,178,201,219
2886,178,201,219
2887,179,202,220
2888,181,203,220
2889,179,201,218
2890,178,200,217
2891,177,199,216
2892,178,200,217
2893,180,202,219
2894,181,203,220
2895,180,202,219
2896,179,201,218
2897,179,201,218
2898,181,203,220
2899,179,201,218
2900,179,201,218
2901,178,200,217
2902,178,200,217
2903,181,203,220
2904,182,204,221
2905,181,203,220
2906,178,200,217
2907,178,200,217
2908,179,201,218
2909,181,203,220
2910,181,203,220
2911,180,202,219
2912,181,203,220
2913,181,203,220
2914,180,202,219
